dev,seq,hint,threads,time,workGB,tlb,readGB,CPUwork
./test_file,0,1,32,52.0254,1.06311,339784,1.51576,4328
./test_file,0,1,32,53.0259,1.47269,127687,2.0951,4327
./test_file,0,1,32,54.0264,1.48611,116682,2.11528,4312
./test_file,0,1,32,55.0269,1.48347,135199,2.12081,4409
./test_file,0,1,32,56.0274,1.48877,134185,2.11431,4421
./test_file,0,1,32,57.0279,1.48675,119429,2.11107,4422
./test_file,0,1,32,58.0284,1.4881,107035,2.11496,4417
./test_file,0,1,32,59.0288,1.49171,144508,2.12063,4396
./test_file,0,1,32,60.0293,1.49114,101541,2.11877,4412
./test_file,0,1,32,61.0298,1.48874,97642,2.1144,4371
./test_file,0,1,32,62.0302,1.48082,97527,2.10643,4315
./test_file,0,1,32,63.0307,1.48331,101665,2.10897,4348
./test_file,0,1,32,64.0313,1.48686,101187,2.11349,4345
./test_file,0,1,32,65.0319,1.47895,116856,2.11504,4377
./test_file,0,1,32,66.0325,1.48911,118670,2.11974,4371
./test_file,0,1,32,67.033,1.48018,119213,2.1047,4316
./test_file,0,1,32,68.0334,1.48084,121095,2.11211,4311
./test_file,0,1,32,69.0339,1.48561,132356,2.11374,4310
./test_file,0,1,32,70.0344,1.48504,131105,2.11319,4311
./test_file,0,1,32,71.0348,1.49106,130115,2.119,4310
./test_file,0,1,32,72.0353,1.47934,132819,2.10861,4393
./test_file,0,1,32,73.0357,1.48837,138846,2.11593,4339
./test_file,0,1,32,74.0362,1.32848,311327,1.88607,4308
./test_file,0,1,32,75.0368,1.42652,238990,2.02433,4301
./test_file,0,1,32,76.0373,1.48666,157379,2.11259,4309
./test_file,0,1,32,77.0377,1.47936,133808,2.10609,4351
./test_file,0,1,32,78.0383,1.4822,104488,2.12012,4316
./test_file,0,1,32,79.0389,1.48991,97821,2.11552,4365
./test_file,0,1,32,80.0394,1.49023,103253,2.11847,4380
./test_file,0,1,32,81.0398,1.49085,106300,2.11635,4359
./test_file,0,1,32,82.0403,1.4822,106821,2.10881,4336
./test_file,0,1,32,83.0409,1.49084,113489,2.12001,4317
./test_file,0,1,32,84.0414,1.48701,106225,2.11497,4369
./test_file,0,1,32,85.042,1.48563,106144,2.11179,4377
./test_file,0,1,32,86.0424,1.48088,112776,2.1105,4334
./test_file,0,1,32,87.0429,1.48373,115307,2.10936,4409
./test_file,0,1,32,88.0434,1.48674,126745,2.11541,4360
./test_file,0,1,32,89.0439,1.48832,126317,2.11613,4313
./test_file,0,1,32,90.0444,1.48616,131288,2.11376,4308
./test_file,0,1,32,91.045,1.48816,129280,2.112,4365
./test_file,0,1,32,92.0456,1.48935,137450,2.11499,4326
./test_file,0,1,32,93.0461,1.48907,137906,2.11722,4346
./test_file,0,1,32,94.0465,1.48634,189496,2.11255,4352
./test_file,0,1,32,95.0471,1.49271,220975,2.11636,4293
./test_file,0,1,32,96.0476,1.47673,172577,2.09902,4383
./test_file,0,1,32,97.0481,1.44556,250794,2.05378,4358
./test_file,0,1,32,98.0485,1.4371,268293,2.04378,4355
./test_file,0,1,32,99.049,1.4887,164912,2.1142,4321
./test_file,0,1,32,100.049,1.48742,143785,2.11464,4348
./test_file,0,1,32,101.05,1.48631,134824,2.11346,4320
./test_file,0,1,32,102.05,1.48463,116135,2.11333,4328
./test_file,0,1,32,103.051,1.48769,112312,2.11628,4314
./test_file,0,1,32,104.051,1.4862,109834,2.11437,4375
./test_file,0,1,32,105.052,1.48619,116135,2.11405,4312
./test_file,0,1,32,106.053,1.48497,106491,2.10935,4349
./test_file,0,1,32,107.053,1.48549,110648,2.10561,4334
./test_file,0,1,32,108.053,1.48986,122413,2.11714,4336
./test_file,0,1,32,109.054,1.48478,120984,2.11131,4312
./test_file,0,1,32,110.054,1.49306,124875,2.12026,4312
./test_file,0,1,32,111.055,1.48803,125716,2.11247,4315
./test_file,0,1,32,112.055,1.48299,118368,2.10646,4389
./test_file,0,1,32,113.056,1.4876,125544,2.117,4389
./test_file,0,1,32,114.056,1.49073,135325,2.11744,4407
./test_file,0,1,32,115.057,1.48671,139497,2.12622,4411
./test_file,0,1,32,116.057,1.49004,141263,2.11882,4395
./test_file,0,1,32,117.058,1.48273,142469,2.10791,4357
./test_file,0,1,32,118.058,1.48826,145101,2.11296,4305
./test_file,0,1,32,119.059,1.48252,197999,2.10659,4293
./test_file,0,1,32,120.059,1.49186,181425,2.1166,4367
./test_file,0,1,32,121.06,1.47721,177119,2.09795,4401
./test_file,0,1,32,122.06,1.48714,151936,2.10947,4355
./test_file,0,1,32,123.061,1.48385,134705,2.11234,4355
./test_file,0,1,32,124.062,1.48736,127148,2.11346,4412
./test_file,0,1,32,125.062,1.4782,126063,2.12991,4343
./test_file,0,1,32,126.063,1.48541,123950,2.11927,4330
./test_file,0,1,32,127.063,1.48354,112780,2.1084,4361
./test_file,0,1,32,128.064,1.47577,173111,2.10622,4348
./test_file,0,1,32,129.064,1.48808,124984,2.11393,4310
./test_file,0,1,32,130.065,1.48952,117741,2.11473,4312
./test_file,0,1,32,131.065,1.48158,128123,2.11011,4396
./test_file,0,1,32,132.066,1.47202,124540,2.1223,4374
./test_file,0,1,32,133.066,1.48602,131508,2.1119,4307
./test_file,0,1,32,134.067,1.49106,127968,2.11379,4309
./test_file,0,1,32,135.067,1.48636,130818,2.11385,4377
./test_file,0,1,32,136.068,1.48602,137764,2.11201,4334
./test_file,0,1,32,137.068,1.4841,138702,2.11014,4462
./test_file,0,1,32,138.069,1.48262,134764,2.11182,4341
./test_file,0,1,32,139.069,1.48632,146717,2.11384,4306
./test_file,0,1,32,140.069,1.48637,140372,2.1129,4369
./test_file,0,1,32,141.07,1.48808,174542,2.11168,4303
./test_file,0,1,32,142.07,1.48738,187030,2.11056,4403
./test_file,0,1,32,143.071,1.48921,166496,2.11577,4406
./test_file,0,1,32,144.072,1.48484,153573,2.1153,4426
./test_file,0,1,32,145.072,1.48426,143044,2.11227,4407
./test_file,0,1,32,146.073,1.48861,138776,2.11171,4413
./test_file,0,1,32,147.073,1.48774,126462,2.11289,4412
./test_file,0,1,32,148.074,1.48898,133520,2.11731,4407
./test_file,0,1,32,149.074,1.48648,124503,2.1137,4420
./test_file,0,1,32,150.074,1.48539,119395,2.11383,4417
./test_file,0,1,32,151.075,1.48576,117882,2.11294,4417
./test_file,0,1,32,152.075,1.48617,122078,2.11219,4419
./test_file,0,1,32,153.076,1.48903,123469,2.11756,4413
./test_file,0,1,32,154.076,1.48618,124883,2.11842,4390
./test_file,0,1,32,155.077,1.47712,129369,2.11789,4369
./test_file,0,1,32,156.077,1.4867,128124,2.11354,4364
./test_file,0,1,32,157.078,1.48717,133335,2.11163,4383
./test_file,0,1,32,158.078,1.48201,139547,2.10785,4382
./test_file,0,1,32,159.079,1.49036,131052,2.11371,4364
./test_file,0,1,32,160.079,1.49049,142368,2.11723,4352
./test_file,0,1,32,161.08,1.48346,141277,2.11307,4346
./test_file,0,1,32,162.08,1.48037,160632,2.11265,4248
./test_file,0,1,32,163.081,1.48717,138751,2.11092,4271
./test_file,0,1,32,164.081,1.48452,183400,2.10936,4303
./test_file,0,1,32,165.082,1.48509,165209,2.10786,4316
./test_file,0,1,32,166.082,1.4861,157247,2.11181,4326
./test_file,0,1,32,167.083,1.48642,146390,2.11003,4364
./test_file,0,1,32,168.083,1.48731,142333,2.11504,4355
./test_file,0,1,32,169.084,1.48822,139721,2.1128,4367
./test_file,0,1,32,170.084,1.48985,136433,2.11651,4369
./test_file,0,1,32,171.085,1.48588,125350,2.11385,4361
./test_file,0,1,32,172.085,1.4863,130872,2.1103,4397
./test_file,0,1,32,173.086,1.48629,124549,2.1167,4388
./test_file,0,1,32,174.086,1.48903,122736,2.11598,4366
./test_file,0,1,32,175.087,1.48522,127905,2.12436,4385
./test_file,0,1,32,176.087,1.48297,122448,2.10952,4391
./test_file,0,1,32,177.087,1.48867,127343,2.11417,4377
./test_file,0,1,32,178.088,1.48664,133858,2.1126,4383
./test_file,0,1,32,179.088,1.4888,131354,2.11586,4367
./test_file,0,1,32,180.089,1.48795,139271,2.1153,4360
./test_file,0,1,32,181.089,1.48718,136265,2.1138,4368
./test_file,0,1,32,182.09,1.48694,142731,2.1116,4382
./test_file,0,1,32,183.09,1.48698,139129,2.11015,4361
./test_file,0,1,32,184.091,1.48848,152285,2.11407,4345
./test_file,0,1,32,185.091,1.47909,139037,2.12477,4344
./test_file,0,1,32,186.092,1.48248,156948,2.11436,4340
./test_file,0,1,32,187.093,1.48451,170505,2.11009,4337
./test_file,0,1,32,188.093,1.48698,161517,2.12072,4342
./test_file,0,1,32,189.094,1.48113,146613,2.1055,4367
./test_file,0,1,32,190.094,1.48588,145071,2.11224,4367
./test_file,0,1,32,191.095,1.48513,141177,2.10997,4371
./test_file,0,1,32,192.095,1.4743,156421,2.10414,4264
./test_file,0,1,32,193.095,1.48543,132541,2.11716,4311
./test_file,0,1,32,194.096,1.49096,122158,2.11934,4374
./test_file,0,1,32,195.096,1.48993,135869,2.11357,4383
./test_file,0,1,32,196.097,1.48526,125691,2.11055,4365
./test_file,0,1,32,197.097,1.4857,128611,2.11365,4382
./test_file,0,1,32,198.098,1.48722,124070,2.11628,4365
./test_file,0,1,32,199.098,1.48985,128234,2.11725,4364
./test_file,0,1,32,200.099,1.48713,128515,2.11314,4365
./test_file,0,1,32,201.099,1.47583,164809,2.11702,4352
./test_file,0,1,32,202.1,1.4852,130473,2.11098,4385
./test_file,0,1,32,203.1,1.48414,136845,2.11251,4356
./test_file,0,1,32,204.101,1.49046,142693,2.11732,4358
./test_file,0,1,32,205.101,1.48679,140091,2.11642,4366
./test_file,0,1,32,206.102,1.48354,144806,2.11159,4367
./test_file,0,1,32,207.102,1.48819,143870,2.11465,4362
./test_file,0,1,32,208.103,1.49055,144223,2.1158,4352
./test_file,0,1,32,209.103,1.49081,18446744073696949476,2.1153,4340
./test_file,0,2,32,1.0004,0.0814323,94129021342594,5.09182,4673
./test_file,0,2,32,2.00084,0.0841293,18446649944688209022,5.06636,4640
./test_file,0,2,32,3.00131,0.0868607,0,5.04989,4645
./test_file,0,2,32,4.00171,0.0904732,0,5.04839,4685
./test_file,0,2,32,5.00213,0.0944138,0,5.02772,4656
./test_file,0,2,32,6.00258,0.0980988,0,5.02655,4660
./test_file,0,2,32,7.00299,0.102547,0,5.01582,4664
./test_file,0,2,32,8.00339,0.106575,0,4.99795,4626
./test_file,0,2,32,9.00383,0.111694,0,4.97933,4636
./test_file,0,2,32,10.0042,0.116913,0,4.97347,4657
./test_file,0,2,32,11.0046,0.123657,0,4.95763,4650
./test_file,0,2,32,12.0051,0.129028,44456,4.95619,4589
./test_file,0,2,32,13.0055,0.130009,108074,4.94199,4545
./test_file,0,2,32,14.006,0.129158,121395,4.94565,4625
./test_file,0,2,32,15.0064,0.130692,122886,4.96362,4581
./test_file,0,2,32,16.0068,0.129761,121152,4.95207,4620
./test_file,0,2,32,17.0072,0.129047,115491,4.93948,4593
./test_file,0,2,32,18.0077,0.13015,102131,4.9334,4578
./test_file,0,2,32,19.0081,0.130424,112061,4.93815,4603
./test_file,0,2,32,20.0085,0.128906,117150,4.93067,4581
./test_file,0,2,32,21.0089,0.129498,113267,4.94261,4549
./test_file,0,2,32,22.0093,0.130981,113837,4.95951,4624
./test_file,0,2,32,23.0097,0.128239,100417,4.9379,4621
./test_file,0,2,32,24.0102,0.13068,109340,4.93665,4597
./test_file,0,2,32,25.0106,0.130108,119894,4.93332,4623
./test_file,0,2,32,26.011,0.129032,113551,4.91267,4581
./test_file,0,2,32,27.0114,0.130108,111603,4.93755,4600
./test_file,0,2,32,28.0119,0.128433,106463,4.90501,4585
./test_file,0,2,32,29.0123,0.129665,113090,4.94516,4686
./test_file,0,2,32,30.0127,0.128952,108542,4.92159,4638
./test_file,0,2,32,31.0131,0.129372,103431,4.93359,4569
./test_file,0,2,32,32.0135,0.129093,105995,4.93194,4635
./test_file,0,2,32,33.0139,0.128761,111078,4.90551,4607
./test_file,0,2,32,34.0144,0.129547,101665,4.9343,4627
./test_file,0,2,32,35.0148,0.130585,111626,4.93623,4568
./test_file,0,2,32,36.0152,0.130119,111443,4.93806,4571
./test_file,0,2,32,37.0156,0.129204,107881,4.93081,4602
./test_file,0,2,32,38.016,0.128838,120036,4.90267,4558
./test_file,0,2,32,39.0164,0.130154,122266,4.93658,4516
./test_file,0,2,32,40.0168,0.130131,122330,4.92859,4539
./test_file,0,2,32,41.0172,0.128429,119144,4.91969,4567
./test_file,0,2,32,42.0176,0.129925,120896,4.92168,4561
./test_file,0,2,32,43.0181,0.128593,108214,4.9203,4598
./test_file,0,2,32,44.0185,0.130131,122238,4.9353,4586
./test_file,0,2,32,45.019,0.12899,122572,4.92459,4599
./test_file,0,2,32,46.0195,0.130119,122449,4.93827,4594
./test_file,0,2,32,47.0199,0.129246,107320,4.92596,4627
./test_file,0,2,32,48.0203,0.129784,108004,4.89986,4630
./test_file,0,2,32,49.0207,0.129269,123189,4.92491,4671
./test_file,0,2,32,50.0211,0.129639,124506,4.94093,4626
./test_file,0,2,32,51.0216,0.129257,108582,4.90207,4565
./test_file,0,2,32,52.022,0.130096,116349,4.94154,4612
./test_file,0,2,32,53.0224,0.129463,122810,4.92812,4604
./test_file,0,2,32,54.0228,0.128933,115393,4.93072,4597
./test_file,0,2,32,55.0232,0.129723,123772,4.93062,4598
./test_file,0,2,32,56.0236,0.130459,105109,4.93565,4587
./test_file,0,2,32,57.0241,0.128548,111700,4.89953,4576
./test_file,0,2,32,58.0245,0.128738,112389,4.92081,4587
./test_file,0,2,32,59.0249,0.130775,112493,4.93327,4511
./test_file,0,2,32,60.0253,0.130089,112103,4.93864,4575
./test_file,0,2,32,61.0257,0.129555,114503,4.92345,4587
./test_file,0,2,32,62.0262,0.130058,112761,4.93211,4611
./test_file,0,2,32,63.0266,0.128464,123494,4.93291,4632
./test_file,0,2,32,64.0271,0.130093,123292,4.93434,4641
./test_file,0,2,32,65.0275,0.128883,113733,4.92631,4637
./test_file,0,2,32,66.0279,0.130196,114018,4.93412,4613
./test_file,0,2,32,67.0284,0.12965,111345,4.9389,4636
./test_file,0,2,32,68.0288,0.130444,108948,4.92137,4640
./test_file,0,2,32,69.0293,0.12809,119083,4.92133,4615
./test_file,0,2,32,70.0297,0.129814,123626,4.93617,4615
./test_file,0,2,32,71.0301,0.130444,125867,4.94144,4609
./test_file,0,2,32,72.0305,0.129333,112892,4.93663,4634
./test_file,0,2,32,73.0309,0.129463,112144,4.9235,4632
./test_file,0,2,32,74.0313,0.129421,122270,4.93587,4643
./test_file,0,2,32,75.0317,0.130207,111608,4.9292,4614
./test_file,0,2,32,76.0321,0.13036,106835,4.93396,4639
./test_file,0,2,32,77.0325,0.129059,122993,4.95001,4607
./test_file,0,2,32,78.0329,0.128857,105438,4.91352,4553
./test_file,0,2,32,79.0334,0.130444,122350,4.95206,4537
./test_file,0,2,32,80.0338,0.129189,110415,4.93364,4559
./test_file,0,2,32,81.0342,0.129871,106685,4.92073,4537
./test_file,0,2,32,82.0347,0.129898,123708,4.93124,4511
./test_file,0,2,32,83.0351,0.129078,109172,4.93414,4561
./test_file,0,2,32,84.0355,0.129471,121469,4.94482,4533
./test_file,0,2,32,85.0359,0.129448,118038,4.94113,4528
./test_file,0,2,32,86.0363,0.129715,106187,4.92254,4540
./test_file,0,2,32,87.0367,0.128834,105033,4.90265,4554
./test_file,0,2,32,88.0372,0.13063,107588,4.9331,4561
./test_file,0,2,32,89.0376,0.130436,18446744073700394723,4.93632,4607
./test_file,0,2,32,90.0381,0.129379,123977,4.94275,4550
./test_file,0,2,32,91.0385,0.129818,121812,4.93909,4616
./test_file,0,2,32,92.0389,0.128555,106401,4.93033,4572
./test_file,0,2,32,93.0393,0.129333,102864,4.91323,4577
./test_file,0,2,32,94.0397,0.129017,106260,4.9548,4549
./test_file,0,2,32,95.0401,0.130184,106339,4.94543,4565
./test_file,0,2,32,96.0405,0.129574,105697,4.94794,4559
./test_file,0,2,32,97.0409,0.130848,104456,4.93866,4601
./test_file,0,2,32,98.0414,0.129021,103983,4.92033,4563
./test_file,0,2,32,99.0418,0.13028,103950,4.93604,4553
./test_file,0,2,32,100.042,0.12952,103918,4.93748,4602
./test_file,0,2,32,101.043,0.129345,104297,4.95063,4570
./test_file,0,2,32,102.043,0.128819,104109,4.94415,4577
./test_file,0,2,32,103.044,0.129929,103267,4.92408,4646
./test_file,0,2,32,104.045,0.130169,103932,4.94272,4591
./test_file,0,2,32,105.045,0.130291,104469,4.94831,4510
./test_file,0,2,32,106.046,0.129005,104993,4.93375,4563
./test_file,0,2,32,107.046,0.130394,103675,4.94149,4583
./test_file,0,2,32,108.047,0.129692,104134,4.93182,4531
./test_file,0,2,32,109.047,0.128899,103233,4.92509,4575
./test_file,0,2,32,110.047,0.128887,104305,4.93062,4509
./test_file,0,2,32,111.048,0.128845,104969,4.93049,4492
./test_file,0,2,32,112.048,0.130329,104316,4.94445,4554
./test_file,0,2,32,113.049,0.129597,103533,4.93206,4637
./test_file,0,2,32,114.049,0.128975,103842,4.9284,4532
./test_file,0,2,32,115.05,0.130238,104866,4.95229,4617
./test_file,0,2,32,116.05,0.130131,103684,4.94291,4640
./test_file,0,2,32,117.05,0.129078,103437,4.90223,4624
./test_file,0,2,32,118.051,0.128864,106633,4.91069,4610
./test_file,0,2,32,119.051,0.130104,105795,4.93428,4632
./test_file,0,2,32,120.052,0.130589,105253,4.94102,4602
./test_file,0,2,32,121.052,0.129257,103781,4.93309,4635
./test_file,0,2,32,122.053,0.12867,102517,4.93219,4607
./test_file,0,2,32,123.053,0.129742,102551,4.93621,4552
./test_file,0,2,32,124.053,0.129517,103822,4.94839,4603
./test_file,0,2,32,125.054,0.129009,102812,4.93069,4621
./test_file,0,2,32,126.054,0.130894,103819,4.93948,4572
./test_file,0,2,32,127.055,0.128948,102170,4.91934,4549
./test_file,0,2,32,128.055,0.13031,102550,4.91001,4547
./test_file,0,2,32,129.056,0.129913,105323,4.93714,4579
./test_file,0,2,32,130.056,0.128384,106886,4.939,4617
./test_file,0,2,32,131.057,0.129318,101909,4.92798,4566
./test_file,0,2,32,132.057,0.12981,104000,4.94405,4525
./test_file,0,2,32,133.057,0.130116,102220,4.92162,4576
./test_file,0,2,32,134.058,0.128628,101305,4.92439,4603
./test_file,0,2,32,135.058,0.12907,101044,4.92741,4639
./test_file,0,2,32,136.059,0.128971,102344,4.93443,4569
./test_file,0,2,32,137.059,0.12886,103015,4.94188,4599
./test_file,0,2,32,138.06,0.129738,102627,4.92752,4594
./test_file,0,2,32,139.06,0.129856,103185,4.94148,4609
./test_file,0,2,32,140.061,0.129581,102552,4.93668,4603
./test_file,0,2,32,141.061,0.129299,104095,4.92442,4535
./test_file,0,2,32,142.061,0.130199,102811,4.94627,4589
./test_file,0,2,32,143.062,0.129532,101914,4.93527,4650
./test_file,0,2,32,144.062,0.130562,103322,4.93896,4611
./test_file,0,2,32,145.063,0.129868,103420,4.93789,4568
./test_file,0,2,32,146.063,0.129993,101882,4.9222,4523
./test_file,0,2,32,147.064,0.129498,101852,4.92339,4563
./test_file,0,2,32,148.064,0.128212,101336,4.89107,4574
./test_file,0,2,32,149.065,0.12941,102453,4.94078,4581
./test_file,0,2,32,150.065,0.129524,102538,4.93811,4572
./test_file,0,2,32,151.065,0.129295,101366,4.93002,4653
./test_file,0,2,32,152.066,0.12941,103490,4.94017,4617
./test_file,0,2,32,153.066,0.128773,104145,4.90798,4580
./test_file,0,2,32,154.067,0.129169,104354,4.94156,4554
./test_file,0,2,32,155.067,0.130344,105069,4.94136,4517
./test_file,0,2,32,156.068,0.129955,104609,4.94148,4538
./test_file,0,2,32,157.068,0.129421,103842,4.93671,4594
./test_file,0,2,32,158.069,0.129391,107857,4.91909,4563
./test_file,0,2,32,159.069,0.130287,108597,4.93194,4595
./test_file,0,2,32,160.069,0.129852,104039,4.94263,4572
./test_file,0,2,32,161.07,0.130241,102910,4.93753,4629
./test_file,0,2,32,162.07,0.130463,104429,4.93734,4542
./test_file,0,2,32,163.071,0.12923,101391,4.91979,4616
./test_file,0,2,32,164.071,0.130226,103953,4.92267,4579
./test_file,0,2,32,165.072,0.128796,103712,4.92791,4580
./test_file,0,2,32,166.072,0.129498,102879,4.92941,4617
./test_file,0,2,32,167.072,0.128914,103220,4.93269,4555
./test_file,0,2,32,168.073,0.129578,102342,4.93442,4565
./test_file,0,2,32,169.073,0.129444,102059,4.92769,4556
./test_file,0,2,32,170.074,0.129593,102346,4.9455,4565
./test_file,0,2,32,171.074,0.128338,102742,4.93312,4542
./test_file,0,2,32,172.075,0.129169,102995,4.94012,4597
./test_file,0,2,32,173.075,0.128239,103145,4.94981,4591
./test_file,0,2,32,174.075,0.128792,103818,4.92931,4529
./test_file,0,2,32,175.076,0.12862,101703,4.91965,4550
./test_file,0,2,32,176.076,0.129547,104816,4.93675,4571
./test_file,0,2,32,177.077,0.130302,104066,4.94224,4594
./test_file,0,2,32,178.077,0.129059,104069,4.91054,4518
./test_file,0,2,32,179.078,0.127987,103204,4.89845,4532
./test_file,0,2,32,180.078,0.129978,104383,4.94456,4567
./test_file,0,2,32,181.078,0.130146,103764,4.93246,4553
./test_file,0,2,32,182.079,0.129337,102695,4.93118,4640
./test_file,0,2,32,183.079,0.129459,103048,4.9291,4583
./test_file,0,2,32,184.08,0.129383,103230,4.93409,4570
./test_file,0,2,32,185.08,0.129742,104812,4.92722,4642
./test_file,0,2,32,186.081,0.129162,103889,4.92982,4526
./test_file,0,2,32,187.081,0.129471,105399,4.93472,4525
./test_file,0,2,32,188.082,0.128464,104300,4.9168,4542
./test_file,0,2,32,189.082,0.131802,103688,4.94356,4586
./test_file,0,2,32,190.083,0.129551,103204,4.93782,4586
./test_file,0,2,32,191.083,0.129902,104403,4.94752,4556
./test_file,0,2,32,192.083,0.1297,103206,4.92803,4546
./test_file,0,2,32,193.084,0.1292,103027,4.92765,4578
./test_file,0,2,32,194.084,0.12981,103243,4.937,4573
./test_file,0,2,32,195.085,0.130318,103460,4.93999,4598
./test_file,0,2,32,196.085,0.129398,18446744073699529736,4.94868,4600
./test_file,0,2,32,197.086,0.129963,104141,4.9433,4551
./test_file,0,2,32,198.086,0.128891,101560,4.92689,4619
./test_file,0,2,32,199.086,0.129124,18446744073698333742,4.92931,4552
./test_file,0,2,32,200.087,0.129372,104307,4.93597,4508
./test_file,0,2,32,201.087,0.12973,103114,4.9414,4633
./test_file,0,2,32,202.088,0.129597,103509,4.94463,4624
./test_file,0,2,32,203.088,0.129509,102121,4.93011,4584
./test_file,0,2,32,204.089,0.128887,101878,4.89569,4559
./test_file,0,2,32,205.089,0.127712,102932,4.8992,4539
./test_file,0,2,32,206.09,0.129002,101786,4.93095,4620
./test_file,0,2,32,207.09,0.1292,103217,4.9479,4562
./test_file,0,2,32,208.091,0.128407,193561,4.87978,4567
./test_file,0,2,32,209.091,0.129105,103874,4.9168,4614
